Title,Image_1,Image_2,Image_3,Image_4,objects,length
Delivery Truck Drivers and Driver/Sales Workers,https://www.bls.gov/ooh/images/15780.jpg,https://www.bls.gov/ooh/images/3182.jpg,https://www.bls.gov/ooh/images/3183.jpg,https://www.bls.gov/ooh/images/3184.jpg,"['Flag', 'Human hand', 'Human ear', 'Human nose', 'Bus', 'Book', 'Helmet', 'Door', 'Jacket', 'Tire', 'Suitcase', 'Shorts', 'Table', 'Clothing', 'Limousine', 'Fedora', 'Human mouth', 'Chair', 'Tent', 'Shirt', 'Toy', 'Train', 'Closet', 'Human face', 'House', 'Cabinetry', 'Human beard', 'Human head', 'Human leg', 'Person', 'Footwear', 'Human arm', 'Fashion accessory', 'Dress', 'Human eye', 'Boat', 'Vehicle', 'Furniture', 'Wheel', 'Medical equipment', 'Mobile phone', 'Girl', 'Boy', 'Mammal', 'Jeans', 'Man', 'Tablet computer', 'Van', 'Poster', 'Watercraft', 'Food', 'Window', 'Home appliance', 'Truck', 'Building', 'Box', 'Hat', 'Sports uniform', 'Auto part', 'Sports equipment', 'Land vehicle', 'Human body', 'Glasses', 'Plant', 'Sun hat', 'Woman', 'Shelf', 'Car', 'Human hair', 'Laptop', 'Tree', 'Office supplies']",72
Dental and Ophthalmic Laboratory Technicians and Medical Appliance Technicians,https://www.bls.gov/ooh/images/15704.jpg,https://www.bls.gov/ooh/images/3156.jpg,https://www.bls.gov/ooh/images/15705.jpg,https://www.bls.gov/ooh/images/3148.jpg,"['Human hand', 'Table', 'Clothing', 'Desk', 'Human arm', 'Fashion accessory', 'Jeans', 'Man', 'Pillow', 'Goggles', 'Chopsticks', 'Treadmill', 'Fish', 'Sports equipment', 'Auto part', 'Human body', 'Handbag', 'Trousers', 'Blender', 'Human hair', 'Shark', 'Human ear', 'Food processor', 'Violin', 'Bathroom accessory', 'Trumpet', 'Luggage and bags', 'Plate', 'Weapon', 'Flower', 'Dog', 'Binoculars', 'Headphones', 'Furniture', 'Medical equipment', 'Girl', 'Sewing machine', 'Bowl', 'Countertop', 'Fork', 'Gas stove', 'Box', 'Tap', 'Microwave oven', 'Lipstick', 'Land vehicle', 'Kitchen appliance', 'Glasses', 'Mixing bowl', 'Dairy', 'Rifle', 'Woman', 'Animal', 'Tool', 'Sink', 'Drinking straw', 'Jacket', 'Tea', 'Cream', 'Infant bed', 'Tableware', 'Cake stand', 'Human mouth', 'Dumbbell', 'Suit', 'Drink', 'Chair', 'Shirt', 'Toy', 'Milk', 'Human face', 'Mixer', 'Human leg', 'Human head', 'Musical instrument', 'Pen', 'Dessert', 'Mammal', 'Baked goods', 'Cake', 'Shotgun', 'Sculpture', 'Microphone', 'Office supplies', 'Coffeemaker', 'Skateboard', 'Bathtub', 'Person', 'Footwear', 'Dress', 'Vehicle', 'Wheel', 'Boy', 'Food', 'Home appliance', 'Dog bed', 'Cosmetics', 'Plumbing fixture']",98
Dental Assistants,https://www.bls.gov/ooh/images/15338.jpg,https://www.bls.gov/ooh/images/2585.jpg,https://www.bls.gov/ooh/images/2586.jpg,https://www.bls.gov/ooh/images/2587.jpg,"['Office building', 'Sunglasses', 'Human hand', 'Human ear', 'Human nose', 'Helmet', 'Door', 'Jacket', 'Mirror', 'Table', 'Clothing', 'Tableware', 'Human mouth', 'Suit', 'Chair', 'Shirt', 'Toy', 'Weapon', 'Human face', 'Camera', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Headphones', 'Vehicle', 'Furniture', 'Drum', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Stool', 'Man', 'Goggles', 'Window', 'Sports uniform', 'Sports equipment', 'Land vehicle', 'Human body', 'Glasses', 'Plant', 'Kitchen appliance', 'Bowling equipment', 'Woman', 'Rifle', 'Shotgun', 'Car', 'Human hair', 'Microphone', 'Laptop', 'Tree']",57
Dental Hygienists,https://www.bls.gov/ooh/images/15340.jpg,https://www.bls.gov/ooh/images/2470.jpg,https://www.bls.gov/ooh/images/2471.jpg,https://www.bls.gov/ooh/images/2472.jpg,"['Tool', 'Sunglasses', 'Human ear', 'Human hand', 'Human nose', 'Tea', 'Jacket', 'Table', 'Clothing', 'Tableware', 'Juice', 'Kitchen utensil', 'Bathroom accessory', 'Coffee cup', 'Human mouth', 'Drink', 'Chair', 'Milk', 'Shirt', 'Plate', 'Watch', 'Human face', 'Mixer', 'Human head', 'Human leg', 'Stapler', 'Person', 'Hand dryer', 'Fashion accessory', 'Human arm', 'Dress', 'Human eye', 'Footwear', 'Furniture', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Sewing machine', 'Man', 'Food', 'Home appliance', 'Tap', 'Sports uniform', 'Saucer', 'Human body', 'Glasses', 'Dairy', 'Woman', 'Trousers', 'Human hair', 'Coffee', 'Plumbing fixture']",54
Dentists,https://www.bls.gov/ooh/images/15342.jpg,https://www.bls.gov/ooh/images/2389.jpg,https://www.bls.gov/ooh/images/2390.jpg,https://www.bls.gov/ooh/images/2392.jpg,"['Office building', 'Sunglasses', 'Human ear', 'Human hand', 'Human nose', 'Television', 'Jacket', 'Couch', 'Table', 'Clothing', 'Tableware', 'Houseplant', 'Human mouth', 'Suit', 'Chair', 'Shirt', 'Toy', 'Computer monitor', 'Human face', 'Flower', 'Cabinetry', 'Human beard', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Fashion accessory', 'Human arm', 'Dress', 'Human eye', 'Headphones', 'Furniture', 'Flowerpot', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Man', 'Goggles', 'Fork', 'Window', 'Chopsticks', 'Home appliance', 'Bed', 'Picture frame', 'Human body', 'Kitchen appliance', 'Glasses', 'Plant', 'Drawer', 'Woman', 'Shelf', 'Sofa bed', 'Human hair', 'Tree', 'Office supplies']",58
Desktop Publishers,https://www.bls.gov/ooh/images/15655.jpg,https://www.bls.gov/ooh/images/2856.jpg,https://www.bls.gov/ooh/images/3492.jpg,https://www.bls.gov/ooh/images/3610.jpg,"['Animal', 'Office building', 'Sunglasses', 'Human hand', 'Human ear', 'Book', 'Human nose', 'Helmet', 'Invertebrate', 'Door', 'Jacket', 'Mirror', 'Table', 'Clothing', 'Tableware', 'Houseplant', 'Desk', 'Suit', 'Human mouth', 'Bird', 'Drink', 'Chair', 'Shirt', 'Toy', 'Computer monitor', 'Human face', 'Flower', 'House', 'Cabinetry', 'Human head', 'Person', 'Fashion accessory', 'Human arm', 'Dress', 'Human eye', 'Furniture', 'Medical equipment', 'Drum', 'Mammal', 'Girl', 'Boy', 'Poster', 'Man', 'Countertop', 'Goggles', 'Lamp', 'Food', 'Wine', 'Window', 'Building', 'Wine glass', 'Box', 'Pumpkin', 'Hat', 'Fish', 'Picture frame', 'Sports equipment', 'Human body', 'Land vehicle', 'Glasses', 'Plant', 'Kitchen appliance', 'Woman', 'Shelf', 'Computer keyboard', 'Human hair', 'Microphone', 'Laptop', 'Office supplies']",69
"Diagnostic Medical Sonographers and Cardiovascular Technologists and Technicians, Including Vascular Technologists",https://www.bls.gov/ooh/images/15344.jpg,https://www.bls.gov/ooh/images/2482.jpg,https://www.bls.gov/ooh/images/2474.jpg,https://www.bls.gov/ooh/images/2477.jpg,"['Office building', 'Sunglasses', 'Human hand', 'Human ear', 'Television', 'Human nose', 'Helmet', 'Whiteboard', 'Tire', 'Mirror', 'Table', 'Clothing', 'Tableware', 'Human mouth', 'Desk', 'Drink', 'Chair', 'Beer', 'Skateboard', 'Shirt', 'Toy', 'Plate', 'Computer monitor', 'Human face', 'Camera', 'Human beard', 'Platter', 'Human head', 'Human leg', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Swimming pool', 'Furniture', 'Wheel', 'Medical equipment', 'Vehicle', 'Mobile phone', 'Girl', 'Boy', 'Mammal', 'Man', 'Tablet computer', 'Goggles', 'Food', 'Home appliance', 'Window', 'Baked goods', 'Hat', 'Sports uniform', 'Picture frame', 'Auto part', 'Sports equipment', 'Human body', 'Kitchen appliance', 'Glasses', 'Land vehicle', 'Bottle', 'Cake', 'Sun hat', 'Woman', 'Computer keyboard', 'Car', 'Human hair', 'Laptop', 'Office supplies']",69
Diesel Service Technicians and Mechanics,https://www.bls.gov/ooh/images/15458.jpg,https://www.bls.gov/ooh/images/3014.jpg,https://www.bls.gov/ooh/images/3015.jpg,https://www.bls.gov/ooh/images/3016.jpg,"['Sunglasses', 'Human hand', 'Human ear', 'Human nose', 'Helmet', 'Tin can', 'Tank', 'Tire', 'Jacket', 'Suitcase', 'Clothing', 'Human mouth', 'Suit', 'Drink', 'Chair', 'Skateboard', 'Luggage and bags', 'Shirt', 'Toy', 'Weapon', 'Human face', 'Bicycle', 'Boot', 'Camera', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Fashion accessory', 'Human eye', 'Vehicle', 'Wheel', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Hiking equipment', 'Man', 'Goggles', 'Glove', 'Aircraft', 'Bicycle wheel', 'Motorcycle', 'Auto part', 'Land vehicle', 'Human body', 'Glasses', 'Bottle', 'Woman', 'Human foot', 'Car', 'Human hair', 'Microphone', 'Airplane', 'Office supplies']",58
Dietitians and Nutritionists,https://www.bls.gov/ooh/images/15346.jpg,https://www.bls.gov/ooh/images/15347.jpg,https://www.bls.gov/ooh/images/1538.jpg,https://www.bls.gov/ooh/images/3632.jpg,"['Human ear', 'Human hand', 'Human nose', 'Book', 'Coffee table', 'Whiteboard', 'Drinking straw', 'Swimwear', 'Snack', 'Table', 'Clothing', 'Tableware', 'Houseplant', 'Human mouth', 'Suit', 'Desk', 'Muffin', 'Drink', 'Chair', 'Shirt', 'Human face', 'Christmas tree', 'Flower', 'Curtain', 'Human head', 'Human leg', 'Musical instrument', 'Rose', 'Person', 'Dessert', 'Doll', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Vegetable', 'Bread', 'Furniture', 'Flowerpot', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Poster', 'Mobile phone', 'Man', 'Fast food', 'Bowl', 'Tree', 'Food', 'Window', 'Chopsticks', 'Baked goods', 'Human body', 'Kitchen appliance', 'Plant', 'Cake', 'Woman', 'Human foot', 'Human hair', 'Microphone', 'Laptop', 'Baseball bat', 'Office supplies']",64
Drafters,https://www.bls.gov/ooh/images/15061.jpg,https://www.bls.gov/ooh/images/1936.jpg,https://www.bls.gov/ooh/images/1938.jpg,https://www.bls.gov/ooh/images/3569.jpg,"['Office building', 'Human hand', 'Human ear', 'Human nose', 'Book', 'Television', 'Snack', 'Jacket', 'Shorts', 'Table', 'Clothing', 'Tableware', 'Sandal', 'Human mouth', 'Suit', 'Desk', 'Drink', 'Chair', 'Shirt', 'Coat', 'Computer monitor', 'High heels', 'Remote control', 'Human face', 'Boot', 'Camera', 'Human head', 'Human leg', 'Person', 'Footwear', 'Human arm', 'Boat', 'Fashion accessory', 'Human eye', 'Headphones', 'Vehicle', 'Furniture', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Watercraft', 'Jeans', 'Man', 'Sock', 'Mobile phone', 'Fast food', 'Food', 'Wine', 'Ipod', 'Home appliance', 'Ice cream', 'Baked goods', 'Cosmetics', 'Sports uniform', 'Sports equipment', 'Auto part', 'Human body', 'Land vehicle', 'Glasses', 'Bottle', 'Kitchen appliance', 'Dairy', 'Woman', 'Calculator', 'Computer keyboard', 'Car', 'Trousers', 'Human hair', 'Laptop', 'Office supplies']",71
"Drywall Installers, Ceiling Tile Installers, and Tapers",https://www.bls.gov/ooh/images/15235.jpg,https://www.bls.gov/ooh/images/2908.jpg,https://www.bls.gov/ooh/images/2909.jpg,https://www.bls.gov/ooh/images/2911.jpg,"['Ladder', 'Human hand', 'Shorts', 'Table', 'Clothing', 'Human arm', 'Boat', 'Fashion accessory', 'Jeans', 'Man', 'Umbrella', 'Sports uniform', 'Fish', 'Sports equipment', 'Auto part', 'Human body', 'Handbag', 'Trousers', 'Human hair', 'Human nose', 'Human eye', 'Furniture', 'Medical equipment', 'Girl', 'Window', 'Aircraft', 'Lipstick', 'Land vehicle', 'Kitchen appliance', 'Woman', 'Human foot', 'Ski', 'Animal', 'Tie', 'Tool', 'Tire', 'Tableware', 'Human mouth', 'Suit', 'Drink', 'Chair', 'Toy', 'Human face', 'Human leg', 'Human head', 'Musical instrument', 'Pen', 'Miniskirt', 'Hiking equipment', 'Mammal', 'Watercraft', 'Baked goods', 'Bottle', 'Sculpture', 'Office supplies', 'Toothbrush', 'Bird', 'Skull', 'Tent', 'Skirt', 'Skateboard', 'Stairs', 'Curtain', 'Bathtub', 'Person', 'Footwear', 'Swimming pool', 'Dress', 'Vehicle', 'Wheel', 'Boy', 'Food', 'Building', 'Cosmetics', 'Shelf', 'Car', 'Airplane']",77
Economists,https://www.bls.gov/ooh/images/15516.jpg,https://www.bls.gov/ooh/images/1520.jpg,https://www.bls.gov/ooh/images/1521.jpg,https://www.bls.gov/ooh/images/1523.jpg,"['Office building', 'Tie', 'Human hand', 'Book', 'Human nose', 'Human ear', 'Television', 'Door', 'Jacket', 'Table', 'Clothing', 'Tableware', 'Coffee cup', 'Human mouth', 'Suit', 'Desk', 'Drink', 'Chair', 'Shirt', 'Coat', 'Computer monitor', 'Human face', 'Cabinetry', 'Human head', 'Human leg', 'Person', 'Footwear', 'Fashion accessory', 'Human arm', 'Dress', 'Human eye', 'Boat', 'Furniture', 'Vehicle', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Watercraft', 'Man', 'Bowl', 'Food', 'Window', 'Chopsticks', 'Saucer', 'Human body', 'Mug', 'Glasses', 'Kitchen appliance', 'Land vehicle', 'Woman', 'Computer keyboard', 'Car', 'Human hair', 'Laptop', 'Airplane', 'Tree', 'Office supplies']",59
Editors,https://www.bls.gov/ooh/images/15624.jpg,https://www.bls.gov/ooh/images/2343.jpg,https://www.bls.gov/ooh/images/2345.jpg,https://www.bls.gov/ooh/images/15623.jpg,"['Office building', 'Human hand', 'Book', 'Human nose', 'Human ear', 'Maple', 'Whiteboard', 'Tire', 'Mirror', 'Table', 'Clothing', 'Tableware', 'Houseplant', 'Desk', 'Suit', 'Human mouth', 'Drink', 'Chair', 'Shirt', 'Computer monitor', 'Human face', 'Curtain', 'House', 'Human head', 'Human leg', 'Person', 'Footwear', 'Human arm', 'Fashion accessory', 'Dress', 'Human eye', 'Furniture', 'Wheel', 'Vehicle', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Mobile phone', 'Jeans', 'Man', 'Tablet computer', 'Food', 'Wine', 'Home appliance', 'Window', 'Bicycle wheel', 'Wine glass', 'Box', 'Auto part', 'Lipstick', 'Human body', 'Land vehicle', 'Kitchen appliance', 'Glasses', 'Plant', 'Woman', 'Shelf', 'Filing cabinet', 'Computer keyboard', 'Car', 'Human hair', 'Microphone', 'Laptop', 'Tree', 'Office supplies']",66
Electrical and Electronics Engineering Technicians,https://www.bls.gov/ooh/images/15063.jpg,https://www.bls.gov/ooh/images/3261.jpg,https://www.bls.gov/ooh/images/3595.jpg,https://www.bls.gov/ooh/images/3262.jpg,"['Sunglasses', 'Human hand', 'Book', 'Tin can', 'Digital clock', 'Table', 'Clothing', 'Desk', 'Human arm', 'Fashion accessory', 'Man', 'Goggles', 'Printer', 'Treadmill', 'Auto part', 'Sports equipment', 'Human body', 'Human hair', 'Knife', 'Human ear', 'Human nose', 'Dice', 'Food processor', 'Bathroom accessory', 'Watch', 'Weapon', 'Insect', 'Binoculars', 'Human eye', 'Headphones', 'Furniture', 'Medical equipment', 'Girl', 'Sewing machine', 'Aircraft', 'Bicycle wheel', 'Guitar', 'Box', 'Land vehicle', 'Kitchen appliance', 'Glasses', 'Ratchet', 'Woman', 'Rifle', 'Tool', 'Door handle', 'Clock', 'Jacket', 'Vehicle registration plate', 'Screwdriver', 'Wall clock', 'Human mouth', 'Drink', 'Shirt', 'Toy', 'Flashlight', 'Human face', 'Mixer', 'Pen', 'Human head', 'Musical instrument', 'Hand dryer', 'Scale', 'Mammal', 'Mobile phone', 'Bottle', 'Bowling equipment', 'Calculator', 'Shotgun', 'Microphone', 'Office supplies', 'Ball', 'Coffeemaker', 'Helmet', 'Musical keyboard', 'Suitcase', 'Mirror', 'Cassette deck', 'Skateboard', 'Camera', 'Stapler', 'Person', 'Dress', 'Vehicle', 'Wheel', 'Boy', 'Home appliance', 'Cosmetics', 'Computer keyboard', 'Car', 'Laptop', 'Alarm clock', 'Plumbing fixture']",93
Electrical and Electronics Engineers,https://www.bls.gov/ooh/images/15065.jpg,https://www.bls.gov/ooh/images/1890.jpg,https://www.bls.gov/ooh/images/1891.jpg,https://www.bls.gov/ooh/images/1893.jpg,"['Ladder', 'Human hand', 'Door', 'Table', 'Clothing', 'Desk', 'Bicycle', 'Cabinetry', 'Fashion accessory', 'Human arm', 'Poster', 'Power plugs and sockets', 'Man', 'Glove', 'Horn', 'Wine glass', 'Auto part', 'Sports equipment', 'Human body', 'Human hair', 'Human ear', 'Human nose', 'Dice', 'Whiteboard', 'Ruler', 'Watch', 'High heels', 'Flower', 'Human eye', 'Headphones', 'Furniture', 'Medical equipment', 'Girl', 'Fork', 'Window', 'Lipstick', 'Land vehicle', 'Kitchen appliance', 'Ratchet', 'Woman', 'Drum', 'Tool', 'Tire', 'Tableware', 'Billboard', 'Human mouth', 'Suit', 'Drink', 'Chair', 'Shirt', 'Toy', 'Human face', 'Human head', 'Pen', 'Musical instrument', 'Refrigerator', 'Mammal', 'Mobile phone', 'Sock', 'Wine', 'Picture frame', 'Bottle', 'Bowling equipment', 'Microphone', 'Office supplies', 'Office building', 'Television', 'Mirror', 'House', 'Person', 'Footwear', 'Dress', 'Wheel', 'Vehicle', 'Boy', 'Home appliance', 'Building', 'Plant', 'Shelf', 'Laptop']",80
Electrical and Electronics Installers and Repairers,https://www.bls.gov/ooh/images/15460.jpg,https://www.bls.gov/ooh/images/3389.jpg,https://www.bls.gov/ooh/images/3390.jpg,https://www.bls.gov/ooh/images/3391.jpg,"['Human hand', 'Book', 'Table', 'Clothing', 'Desk', 'Traffic sign', 'Human arm', 'Fashion accessory', 'Poster', 'Power plugs and sockets', 'Man', 'Goggles', 'Auto part', 'Sports equipment', 'Human body', 'Human hair', 'Human nose', 'Traffic light', 'Watch', 'Luggage and bags', 'Corded phone', 'Weapon', 'Headphones', 'Furniture', 'Telephone', 'Medical equipment', 'Sewing machine', 'Window', 'Bicycle wheel', 'Guitar', 'Box', 'Belt', 'Land vehicle', 'Glasses', 'Woman', 'Drum', 'Tool', 'Door handle', 'Tire', 'Jacket', 'Tableware', 'Vehicle registration plate', 'Drink', 'Toy', 'Computer monitor', 'Flashlight', 'Human face', 'Pen', 'Human head', 'Musical instrument', 'Hand dryer', 'Mammal', 'Mobile phone', 'Tablet computer', 'Picture frame', 'Bottle', 'Bowling equipment', 'Calculator', 'Seat belt', 'Sculpture', 'Microphone', 'Office supplies', 'Office building', 'Coffeemaker', 'Television', 'Helmet', 'Musical keyboard', 'Suitcase', 'Skateboard', 'Camera', 'Accordion', 'Stapler', 'Person', 'Footwear', 'Wheel', 'Vehicle', 'Home appliance', 'Building', 'Cello', 'Cosmetics', 'Shelf', 'Computer keyboard', 'Car', 'Laptop']",84
Electricians,https://www.bls.gov/ooh/images/15237.jpg,https://www.bls.gov/ooh/images/1553.jpg,https://www.bls.gov/ooh/images/1554.jpg,https://www.bls.gov/ooh/images/1556.jpg,"['Toothbrush', 'Tool', 'Door handle', 'Sunglasses', 'Human hand', 'Human ear', 'Human nose', 'Helmet', 'Suitcase', 'Couch', 'Table', 'Clothing', 'Fedora', 'Bathroom accessory', 'Saxophone', 'Human mouth', 'Suit', 'Chair', 'Trumpet', 'Shirt', 'Toy', 'Corded phone', 'Weapon', 'Human face', 'Camera', 'Human head', 'Human leg', 'Musical instrument', 'Pen', 'Person', 'Footwear', 'Fashion accessory', 'Human arm', 'Dress', 'Human eye', 'Headphones', 'Vehicle', 'Telephone', 'Medical equipment', 'Furniture', 'Mobile phone', 'Mammal', 'Boy', 'Jeans', 'Sewing machine', 'Man', 'Goggles', 'Poster', 'Girl', 'Home appliance', 'Window', 'Guitar', 'Hat', 'Sports uniform', 'Auto part', 'Land vehicle', 'Human body', 'Glasses', 'Washing machine', 'Plant', 'Sun hat', 'Woman', 'Car', 'Trousers', 'Human hair', 'Microphone', 'Tree', 'Office supplies']",68
Electro-mechanical Technicians,https://www.bls.gov/ooh/images/15067.jpg,https://www.bls.gov/ooh/images/3265.jpg,https://www.bls.gov/ooh/images/3596.jpg,https://www.bls.gov/ooh/images/3597.jpg,"['Sunglasses', 'Human hand', 'Book', 'Door', 'Table', 'Clothing', 'Desk', 'Cabinetry', 'Human arm', 'Fashion accessory', 'Poster', 'Jeans', 'Man', 'Goggles', 'Sports uniform', 'Auto part', 'Sports equipment', 'Human body', 'Handbag', 'Human hair', 'Human ear', 'Human nose', 'Whiteboard', 'Luggage and bags', 'Weapon', 'Flower', 'Human eye', 'Headphones', 'Furniture', 'Medical equipment', 'Girl', 'Window', 'Guitar', 'Box', 'Lipstick', 'Land vehicle', 'Kitchen appliance', 'Glasses', 'Computer mouse', 'Woman', 'Flag', 'Tire', 'Jacket', 'Billboard', 'Human mouth', 'Suit', 'Drink', 'Chair', 'Shirt', 'Toy', 'Closet', 'Tripod', 'Computer monitor', 'Human face', 'Human head', 'Human leg', 'Musical instrument', 'Rose', 'Dessert', 'Refrigerator', 'Mammal', 'Mobile phone', 'Towel', 'Hiking equipment', 'Wine', 'Bottle', 'Microphone', 'Office supplies', 'Office building', 'Mirror', 'Skirt', 'House', 'Camera', 'Person', 'Footwear', 'Dress', 'Wheel', 'Vehicle', 'Boy', 'Food', 'Home appliance', 'Building', 'Shelf', 'Computer keyboard', 'Car', 'Laptop']",86
"Elementary, Middle, and High School Principals",https://www.bls.gov/ooh/images/15567.jpg,https://www.bls.gov/ooh/images/1647.jpg,https://www.bls.gov/ooh/images/1648.jpg,https://www.bls.gov/ooh/images/1649.jpg,"['Tie', 'Sunglasses', 'Human hand', 'Human ear', 'Book', 'Jacket', 'Shorts', 'Table', 'Clothing', 'Tableware', 'Coffee cup', 'Human mouth', 'Suit', 'Desk', 'Chair', 'Shirt', 'Coat', 'Luggage and bags', 'Human face', 'House', 'Human head', 'Human leg', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Furniture', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Lifejacket', 'Man', 'Window', 'Building', 'Sports uniform', 'Human body', 'Kitchen appliance', 'Glasses', 'Mug', 'Land vehicle', 'Woman', 'Car', 'Trousers', 'Human hair', 'Tree', 'Human foot']",49
Elevator and Escalator Installers and Repairers,https://www.bls.gov/ooh/images/15239.jpg,https://www.bls.gov/ooh/images/2968.jpg,https://www.bls.gov/ooh/images/2966.jpg,https://www.bls.gov/ooh/images/2971.jpg,"['Office building', 'Ladder', 'Sunglasses', 'Human hand', 'Book', 'Human ear', 'Helmet', 'Cannon', 'Tire', 'Door', 'Jacket', 'Airplane', 'Table', 'Clothing', 'Bow and arrow', 'Cart', 'Helicopter', 'Drink', 'Chair', 'Toy', 'Train', 'Tripod', 'Weapon', 'Human face', 'Stairs', 'Bicycle', 'Swim cap', 'House', 'Camera', 'Cabinetry', 'Human head', 'Human leg', 'Person', 'Baseball bat', 'Footwear', 'Human arm', 'Fashion accessory', 'Headphones', 'Vehicle', 'Wheel', 'Furniture', 'Medical equipment', 'Mammal', 'Hiking equipment', 'Boy', 'Jeans', 'Mobile phone', 'Man', 'Goggles', 'Girl', 'Glove', 'Window', 'Bicycle wheel', 'Building', 'Bicycle helmet', 'Auto part', 'Sports equipment', 'Land vehicle', 'Human body', 'Plant', 'Bottle', 'Glasses', 'Scissors', 'Rifle', 'Woman', 'Shelf', 'Human foot', 'Car', 'Trousers', 'Human hair', 'Fire hydrant', 'Tree', 'Porch']",73
